DateTime,Médiane,Intervalle de confiance à 95% (low),Intervalle de confiance à 95% (high)
25/01/2021 0:00,0.89021136,0.868712645,0.911969201
26/01/2021 0:00,0.895650898,0.873828313,0.917738883
27/01/2021 0:00,0.900647711,0.878513286,0.92305369
28/01/2021 0:00,0.904453165,0.882031066,0.92715278
29/01/2021 0:00,0.906841744,0.884160564,0.929806173
30/01/2021 0:00,0.908672016,0.885748899,0.931883905
31/01/2021 0:00,0.91041916,0.887262025,0.933870459
01/02/2021 0:00,0.911928453,0.888543905,0.935612506
02/02/2021 0:00,0.913181351,0.889574812,0.937092722
03/02/2021 0:00,0.913200956,0.88939086,0.937321191
04/02/2021 0:00,0.911422222,0.887435295,0.935724565
05/02/2021 0:00,0.907650528,0.883516317,0.932105411
06/02/2021 0:00,0.902485098,0.878223844,0.927072312
07/02/2021 0:00,0.89736171,0.872968753,0.922086107
08/02/2021 0:00,0.893951389,0.869390529,0.9188496
09/02/2021 0:00,0.892630684,0.867854842,0.917750365
10/02/2021 0:00,0.893110397,0.868077409,0.918494257
11/02/2021 0:00,0.895412096,0.870084036,0.921098472
12/02/2021 0:00,0.900032222,0.874368092,0.926062394
13/02/2021 0:00,0.906676804,0.880645026,0.933082463
14/02/2021 0:00,0.914944919,0.888526886,0.941744562
15/02/2021 0:00,0.924522068,0.897710034,0.951723135
16/02/2021 0:00,0.934673275,0.907473716,0.962268865
17/02/2021 0:00,0.944829429,0.917260763,0.972800588
18/02/2021 0:00,0.953613034,0.925719497,0.981914827
19/02/2021 0:00,0.95994737,0.931792653,0.988515297
20/02/2021 0:00,0.964080496,0.935724492,0.992853858
21/02/2021 0:00,0.96622889,0.937725516,0.995153054
22/02/2021 0:00,0.966800811,0.938192296,0.995832994
23/02/2021 0:00,0.965784842,0.937107447,0.994888418
24/02/2021 0:00,0.963763689,0.935039849,0.992916012
25/02/2021 0:00,0.962711518,0.933928378,0.991925404
26/02/2021 0:00,0.962401771,0.933543201,0.991693504
27/02/2021 0:00,0.964555454,0.935574155,0.993972646
28/02/2021 0:00,0.969560983,0.940405117,0.999155738
01/03/2021 0:00,0.976992239,0.947623351,1.006803062
02/03/2021 0:00,0.986089428,0.956489134,1.016134499
03/03/2021 0:00,0.994816886,0.965007398,1.02507349
04/03/2021 0:00,1.002478582,0.972502972,1.032902836
05/03/2021 0:00,1.008646875,0.978560805,1.03918212
06/03/2021 0:00,1.014220881,0.984063392,1.04482718
07/03/2021 0:00,1.019810965,0.989602602,1.050467159
08/03/2021 0:00,1.026406379,0.996145052,1.05711419
09/03/2021 0:00,1.034028706,1.00371148,1.064790725
10/03/2021 0:00,1.042836127,1.012461974,1.073652932
11/03/2021 0:00,1.052530025,1.022106104,1.083393911
12/03/2021 0:00,1.063966271,1.033490887,1.094878306
13/03/2021 0:00,1.07773883,1.047205317,1.108704992
14/03/2021 0:00,1.093706768,1.063114202,1.12472724
15/03/2021 0:00,1.112050292,1.081400098,1.143122831
16/03/2021 0:00,1.131861641,1.101174399,1.162964746
17/03/2021 0:00,1.151957465,1.121278842,1.183044368
18/03/2021 0:00,1.170883458,1.14028655,1.201879809
19/03/2021 0:00,1.187442233,1.157018888,1.218254895
20/03/2021 0:00,1.201525405,1.171364919,1.232063926
21/03/2021 0:00,1.212106969,1.182301577,1.242278229
22/03/2021 0:00,1.218296892,1.188937582,1.24800931
23/03/2021 0:00,1.219734347,1.190902708,1.248906035
24/03/2021 0:00,1.217654756,1.189404528,1.246231942
25/03/2021 0:00,1.21350738,1.1858629,1.241465951
26/03/2021 0:00,1.207910897,1.180876233,1.235247278
27/03/2021 0:00,1.203220301,1.176763375,1.229967256
28/03/2021 0:00,1.200261252,1.174337544,1.226464048
29/03/2021 0:00,1.196971577,1.171560257,1.22265175
30/03/2021 0:00,1.191142473,1.166249576,1.216294584
31/03/2021 0:00,1.181213544,1.156863913,1.205813246
01/04/2021 0:00,1.16553965,1.141774586,1.189546098
02/04/2021 0:00,1.143955443,1.120812265,1.16733184
03/04/2021 0:00,1.117577694,1.095072741,1.140308373
04/04/2021 0:00,1.088250191,1.066370603,1.11034888
05/04/2021 0:00,1.056719063,1.03543512,1.078216531
06/04/2021 0:00,1.023965683,1.003232229,1.044908252
07/04/2021 0:00,0.990592308,0.970356925,1.01103361
08/04/2021 0:00,0.95679374,0.937003089,0.976788341
09/04/2021 0:00,0.92363007,0.904220975,0.943242405
10/04/2021 0:00,0.892524301,0.873419041,0.911833389
11/04/2021 0:00,0.865209571,0.846311297,0.884313623
12/04/2021 0:00,0.842595694,0.823796341,0.86160419
13/04/2021 0:00,0.825837504,0.807015442,0.844873522
14/04/2021 0:00,0.815343884,0.796373936,0.834534012
15/04/2021 0:00,0.810790208,0.791554557,0.830253574
16/04/2021 0:00,0.811970108,0.792359432,0.831817172
17/04/2021 0:00,0.818489988,0.798408008,0.838817928
18/04/2021 0:00,0.829517035,0.808887805,0.850402406
19/04/2021 0:00,0.84385509,0.822628946,0.865347842
20/04/2021 0:00,0.86015704,0.838313497,0.882277608
21/04/2021 0:00,0.876772358,0.854324093,0.899507686
22/04/2021 0:00,0.892719732,0.86970251,0.916033387
23/04/2021 0:00,0.906435308,0.882912379,0.93026318
24/04/2021 0:00,0.917704865,0.89374531,0.941976929
25/04/2021 0:00,0.926938255,0.902604723,0.95159094
26/04/2021 0:00,0.933418541,0.908778817,0.958383253
27/04/2021 0:00,0.936453281,0.911578545,0.961658188
28/04/2021 0:00,0.936127045,0.91108206,0.961506886
29/04/2021 0:00,0.932858978,0.907697663,0.958359487
30/04/2021 0:00,0.926815655,0.901582931,0.952391769
01/05/2021 0:00,0.919141842,0.893858857,0.944772514
02/05/2021 0:00,0.911318299,0.885977669,0.937011256
03/05/2021 0:00,0.904163174,0.878739104,0.929944758
04/05/2021 0:00,0.897164898,0.871634177,0.923059013
05/05/2021 0:00,0.890280963,0.864619908,0.916312038
06/05/2021 0:00,0.883262126,0.857452422,0.909449201
07/05/2021 0:00,0.875235466,0.849273784,0.901582563
08/05/2021 0:00,0.866421775,0.840302305,0.892935423
09/05/2021 0:00,0.856749097,0.830466212,0.883435725
10/05/2021 0:00,0.846872952,0.820408404,0.873751736
11/05/2021 0:00,0.835730503,0.809079614,0.862807221
12/05/2021 0:00,0.823222117,0.796379857,0.850503065
13/05/2021 0:00,0.809373479,0.782333656,0.836866274
14/05/2021 0:00,0.793964469,0.766723688,0.821674116
15/05/2021 0:00,0.778631279,0.751154396,0.806594828
16/05/2021 0:00,0.763963284,0.736197723,0.792235603
17/05/2021 0:00,0.75112639,0.722989886,0.779792477
18/05/2021 0:00,0.739833048,0.711241612,0.768980015
19/05/2021 0:00,0.730442416,0.701301548,0.760168161
20/05/2021 0:00,0.722961361,0.693175318,0.753365202
21/05/2021 0:00,0.716046839,0.685548976,0.747199101
22/05/2021 0:00,0.710341773,0.679054313,0.742324004
23/05/2021 0:00,0.706821254,0.674644983,0.739736548
24/05/2021 0:00,0.706088744,0.67290651,0.740058344
25/05/2021 0:00,0.70721715,0.672928437,0.742345917
26/05/2021 0:00,0.709833458,0.67434658,0.746217504
27/05/2021 0:00,0.713308658,0.676554149,0.751021644
28/05/2021 0:00,0.715832923,0.677799199,0.754890232
29/05/2021 0:00,0.717683254,0.678361783,0.75809691
30/05/2021 0:00,0.718919397,0.678305003,0.760698006
31/05/2021 0:00,0.721181901,0.679219628,0.764384132
01/06/2021 0:00,0.725216889,0.681819495,0.769934262
02/06/2021 0:00,0.731766174,0.686813241,0.778123892
03/06/2021 0:00,0.742186439,0.695509759,0.790357576
04/06/2021 0:00,0.75446667,0.705966274,0.804555477
05/06/2021 0:00,0.769408786,0.718973516,0.821529487
06/06/2021 0:00,0.786052495,0.733624227,0.840264534
07/06/2021 0:00,0.802340075,0.747953879,0.858607862
08/06/2021 0:00,0.818072295,0.761791989,0.876329834
09/06/2021 0:00,0.831032561,0.773018249,0.891116154
10/06/2021 0:00,0.841169648,0.781595555,0.902900637
11/06/2021 0:00,0.845192729,0.784355533,0.908269906
12/06/2021 0:00,0.844491898,0.782633989,0.90866905
13/06/2021 0:00,0.839621075,0.776949983,0.904688356
14/06/2021 0:00,0.831395905,0.768062367,0.897202766
15/06/2021 0:00,0.820690411,0.756779428,0.887155166
16/06/2021 0:00,0.809521222,0.745009225,0.876673682
17/06/2021 0:00,0.799767704,0.734530167,0.867741082
18/06/2021 0:00,0.790273487,0.724214363,0.859174539
19/06/2021 0:00,0.78407769,0.716959428,0.854156086
20/06/2021 0:00,0.782838222,0.714341416,0.854426008
21/06/2021 0:00,0.786734925,0.716524871,0.86017944
22/06/2021 0:00,0.795863313,0.723602362,0.871513961
23/06/2021 0:00,0.810037071,0.735416611,0.888211474
24/06/2021 0:00,0.830790361,0.753467475,0.911835842
25/06/2021 0:00,0.855841241,0.775629497,0.939943035
26/06/2021 0:00,0.880407846,0.797406496,0.967459502
27/06/2021 0:00,0.905595282,0.819914375,0.995472945
28/06/2021 0:00,0.926075559,0.83814168,1.018332836
29/06/2021 0:00,0.943695938,0.853872811,1.037946546
30/06/2021 0:00,0.954073604,0.86293193,1.049724955
01/07/2021 0:00,0.962679502,0.870491155,1.059441028
02/07/2021 0:00,0.973038958,0.879858565,1.07084174
03/07/2021 0:00,0.986342411,0.892118131,1.085228896
04/07/2021 0:00,1.005827044,0.910320503,1.106029304
05/07/2021 0:00,1.028856478,0.931974654,1.130460076
06/07/2021 0:00,1.056900473,0.958533184,1.160003506
07/07/2021 0:00,1.085973527,0.986271316,1.190407445
08/07/2021 0:00,1.117098043,1.016222407,1.222678668
09/07/2021 0:00,1.146554085,1.044877455,1.252883887
10/07/2021 0:00,1.173492879,1.071436255,1.280125725
11/07/2021 0:00,1.199722129,1.097619165,1.306300892
12/07/2021 0:00,1.222525456,1.120805466,1.328600472
13/07/2021 0:00,1.237509801,1.136743332,1.342494303
14/07/2021 0:00,1.245213854,1.145897062,1.348599239
15/07/2021 0:00,1.246411518,1.148954682,1.347778976
16/07/2021 0:00,1.242590711,1.147270733,1.341660274
17/07/2021 0:00,1.237579236,1.144443692,1.334306218
18/07/2021 0:00,1.23462435,1.143539612,1.329149641
19/07/2021 0:00,1.241230709,1.151763662,1.333996573
20/07/2021 0:00,1.252930749,1.164836042,1.344191039
21/07/2021 0:00,1.270038438,1.183099298,1.36001617
22/07/2021 0:00,1.296480945,1.210412417,1.385463619
23/07/2021 0:00,1.327530939,1.24228461,1.415565975
24/07/2021 0:00,1.363216375,1.27879659,1.450296286
25/07/2021 0:00,1.39635156,1.313029243,1.48220083
26/07/2021 0:00,1.427042175,1.345100755,1.511372131
27/07/2021 0:00,1.452800322,1.37259631,1.535249509
28/07/2021 0:00,1.46587481,1.387931706,1.54591717
29/07/2021 0:00,1.468816952,1.393501676,1.54608648
30/07/2021 0:00,1.461211507,1.388825283,1.535410706
31/07/2021 0:00,1.444897476,1.375611164,1.515862191
01/08/2021 0:00,1.421952777,1.355798858,1.489660319
02/08/2021 0:00,1.392747697,1.329689428,1.457246267
03/08/2021 0:00,1.359931974,1.29984855,1.421353811
04/08/2021 0:00,1.322944826,1.265717139,1.381420078
05/08/2021 0:00,1.28331573,1.228786716,1.339011941
06/08/2021 0:00,1.243968123,1.191932429,1.297099964
07/08/2021 0:00,1.20542031,1.155679157,1.256194804
08/08/2021 0:00,1.169995692,1.122300079,1.21866992
09/08/2021 0:00,1.138494891,1.092582282,1.185339197
10/08/2021 0:00,1.110484181,1.066125897,1.155733909
11/08/2021 0:00,1.086575267,1.04355825,1.130448926
12/08/2021 0:00,1.06696839,1.025088399,1.109675113
13/08/2021 0:00,1.053109123,1.01213655,1.094883263
14/08/2021 0:00,1.044810846,1.004543787,1.085858108
15/08/2021 0:00,1.041807043,1.00207994,1.082295598
16/08/2021 0:00,1.043929341,1.004599304,1.084003994
17/08/2021 0:00,1.049287578,1.010268874,1.089035232
18/08/2021 0:00,1.056277814,1.017537259,1.095732021
19/08/2021 0:00,1.063697593,1.025244694,1.102848495
20/08/2021 0:00,1.072227151,1.034070114,1.111065829
21/08/2021 0:00,1.081895202,1.044043132,1.120411862
22/08/2021 0:00,1.091758148,1.054230465,1.129932976
23/08/2021 0:00,1.100796114,1.063626226,1.13859546
24/08/2021 0:00,1.106713213,1.069981085,1.144056593
25/08/2021 0:00,1.108063579,1.071873046,1.14484659
26/08/2021 0:00,1.104527761,1.068971475,1.140657635
27/08/2021 0:00,1.098425066,1.063536378,1.133868954
28/08/2021 0:00,1.092905825,1.058651749,1.127697674
29/08/2021 0:00,1.088497624,1.054821431,1.122695595
30/08/2021 0:00,1.085897528,1.052723871,1.11957862
31/08/2021 0:00,1.084441607,1.051714511,1.11766314
01/09/2021 0:00,1.081678525,1.049391448,1.114447981
02/09/2021 0:00,1.07567256,1.043849737,1.107966543
03/09/2021 0:00,1.066106008,1.034774047,1.097898759
04/09/2021 0:00,1.054763334,1.023921489,1.086056432
05/09/2021 0:00,1.042493993,1.012119668,1.073311122
06/09/2021 0:00,1.029602955,0.999657503,1.059984173
07/09/2021 0:00,1.016866995,0.987298518,1.046865654
08/09/2021 0:00,1.00370666,0.97448196,1.033357116
09/09/2021 0:00,0.988257079,0.959379329,1.017557058
10/09/2021 0:00,0.970734142,0.942201849,0.999686099
11/09/2021 0:00,0.95259384,0.924379797,0.981226099
12/09/2021 0:00,0.935423376,0.907472472,0.963792322
13/09/2021 0:00,0.919781545,0.892023684,0.947958768
14/09/2021 0:00,0.906638223,0.878981444,0.93471742
15/09/2021 0:00,0.896593732,0.868937908,0.92467675
16/09/2021 0:00,0.888896143,0.861160981,0.917064753
17/09/2021 0:00,0.882893679,0.855016331,0.911211991
18/09/2021 0:00,0.87829227,0.850220374,0.906813736
19/09/2021 0:00,0.874960679,0.846651704,0.903728682
20/09/2021 0:00,0.872186546,0.843615901,0.901226327
21/09/2021 0:00,0.869912227,0.841056274,0.899248086
22/09/2021 0:00,0.868555514,0.839384279,0.898218068
23/09/2021 0:00,0.868029711,0.838520096,0.898042518
24/09/2021 0:00,0.868983439,0.83910406,0.899378235
25/09/2021 0:00,0.872282454,0.841987202,0.90310566
26/09/2021 0:00,0.879676692,0.848889707,0.911004399
27/09/2021 0:00,0.891235419,0.859882135,0.92314228
28/09/2021 0:00,0.905708165,0.873741676,0.938240931
29/09/2021 0:00,0.922649888,0.890042756,0.955835418
30/09/2021 0:00,0.940736544,0.907501115,0.974561319
01/10/2021 0:00,0.959435855,0.925606259,0.993864135
02/10/2021 0:00,0.977026614,0.94267755,1.011981746
03/10/2021 0:00,0.992727311,0.957955802,1.028110023
04/10/2021 0:00,1.005398339,0.970323966,1.041086728
05/10/2021 0:00,1.012428629,0.977210142,1.048261858
06/10/2021 0:00,1.011049427,0.975884503,1.046828058
07/10/2021 0:00,1.001068974,0.966145635,1.036603684
08/10/2021 0:00,0.983743943,0.949209122,1.018887205
09/10/2021 0:00,0.960164856,0.926125688,0.994809748
10/10/2021 0:00,0.933497351,0.899980523,0.967618373
11/10/2021 0:00,0.907743149,0.874677381,0.941413802
12/10/2021 0:00,0.885389142,0.852637223,0.918749676
13/10/2021 0:00,0.867203217,0.834604203,0.900418009
14/10/2021 0:00,0.854401796,0.82177108,0.887658923
15/10/2021 0:00,0.849741011,0.816843934,0.88327843
16/10/2021 0:00,0.853664356,0.820264878,0.887720989
17/10/2021 0:00,0.867537561,0.83338856,0.902362639
18/10/2021 0:00,0.893604777,0.858436849,0.929468809
19/10/2021 0:00,0.931504665,0.89508899,0.968636253
20/10/2021 0:00,0.978551191,0.940763955,1.017072044
21/10/2021 0:00,1.031447994,0.992287619,1.071355618
22/10/2021 0:00,1.085215935,1.04483185,1.126355038
23/10/2021 0:00,1.134521004,1.093208943,1.176588534
24/10/2021 0:00,1.17402425,1.132202839,1.216593521
25/10/2021 0:00,1.200429101,1.158564253,1.243026602
26/10/2021 0:00,1.212941904,1.17146047,1.255134967
27/10/2021 0:00,1.21241033,1.171660239,1.253847275
28/10/2021 0:00,1.201734223,1.161951707,1.242177009
29/10/2021 0:00,1.18267697,1.144006158,1.221981588
30/10/2021 0:00,1.160214013,1.122665475,1.19837157
31/10/2021 0:00,1.136923082,1.100432929,1.174000107
01/11/2021 0:00,1.114836378,1.07929447,1.150946022
02/11/2021 0:00,1.094255067,1.059544735,1.129517018
03/11/2021 0:00,1.076679755,1.042665817,1.111232011
04/11/2021 0:00,1.063617607,1.030151869,1.097610818
05/11/2021 0:00,1.054172269,1.021132188,1.087731063
06/11/2021 0:00,1.049337887,1.016596652,1.082590804
07/11/2021 0:00,1.049348566,1.016789426,1.082413665
08/11/2021 0:00,1.053825414,1.021352112,1.086799817
09/11/2021 0:00,1.061587436,1.029136576,1.094534985
10/11/2021 0:00,1.072144023,1.039675399,1.105104912
11/11/2021 0:00,1.085217843,1.052710988,1.118212097
12/11/2021 0:00,1.10118234,1.068623509,1.134222947
13/11/2021 0:00,1.119538906,1.08693067,1.152622352
14/11/2021 0:00,1.139064777,1.106434823,1.172162304
15/11/2021 0:00,1.157969171,1.125377945,1.191019129
16/11/2021 0:00,1.174492373,1.142030545,1.207402781
17/11/2021 0:00,1.187634302,1.155406992,1.220298731
18/11/2021 0:00,1.196425068,1.164544416,1.228730237
19/11/2021 0:00,1.20226097,1.170807522,1.234125528
20/11/2021 0:00,1.206965117,1.17598024,1.238347293
21/11/2021 0:00,1.21143292,1.18093299,1.242316294
22/11/2021 0:00,1.215718215,1.185709751,1.246096465
23/11/2021 0:00,1.219902244,1.190387308,1.249773588
24/11/2021 0:00,1.224071673,1.195052473,1.253434152
25/11/2021 0:00,1.228179306,1.199660779,1.257028179
26/11/2021 0:00,1.233513755,1.205485771,1.261859359
27/11/2021 0:00,1.242602223,1.215025161,1.270484436
28/11/2021 0:00,1.255557702,1.22839321,1.283015146
29/11/2021 0:00,1.272391408,1.245607002,1.299456776
30/11/2021 0:00,1.292599398,1.266177433,1.319290415
01/12/2021 0:00,1.321953008,1.295829372,1.348333727
02/12/2021 0:00,1.365962966,1.340037367,1.392133512
03/12/2021 0:00,1.41832661,1.392579857,1.444305926
04/12/2021 0:00,1.474745548,1.449217825,1.500493055
05/12/2021 0:00,1.529893185,1.504693724,1.555299008
06/12/2021 0:00,1.575811565,1.551124629,1.600690705
07/12/2021 0:00,1.603796175,1.579856628,1.627913246
08/12/2021 0:00,1.60694986,1.584003557,1.630058888
09/12/2021 0:00,1.590734017,1.568935794,1.612680543
10/12/2021 0:00,1.562621831,1.542024572,1.583353849
